latitude_deg,longitude_deg,area_weight,availability1,availability2,mean_multiplicity,max_gap_time_min,max_double_gap_time_min
17.849552731148,75.078559725498,0.0013679890560875513,1.0,1.0,2.607638888888889,0.0,0.0
17.849552731148,77.157119450997,0.0013679890560875513,1.0,1.0,2.625,0.0,0.0
17.849552731148,79.235679176495,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,81.314238901993,0.0013679890560875513,1.0,1.0,2.6215277777777777,0.0,0.0
17.849552731148,83.392798627491,0.0013679890560875513,1.0,1.0,2.611111111111111,0.0,0.0
17.849552731148,85.47135835299,0.0013679890560875513,1.0,1.0,2.59375,0.0,0.0
17.849552731148,87.549918078488,0.0013679890560875513,1.0,1.0,2.625,0.0,0.0
17.849552731148,89.628477803986,0.0013679890560875513,1.0,1.0,2.6145833333333335,0.0,0.0
17.849552731148,91.707037529485,0.0013679890560875513,1.0,1.0,2.607638888888889,0.0,0.0
17.849552731148,93.785597254983,0.0013679890560875513,1.0,1.0,2.5972222222222223,0.0,0.0
17.849552731148,95.864156980481,0.0013679890560875513,1.0,1.0,2.6215277777777777,0.0,0.0
17.849552731148,97.942716705979,0.0013679890560875513,1.0,1.0,2.5902777777777777,0.0,0.0
17.849552731148,100.021276431478,0.0013679890560875513,1.0,1.0,2.611111111111111,0.0,0.0
17.849552731148,102.099836156976,0.0013679890560875513,1.0,1.0,2.6215277777777777,0.0,0.0
17.849552731148,104.178395882474,0.0013679890560875513,1.0,1.0,2.6041666666666665,0.0,0.0
17.849552731148,106.256955607972,0.0013679890560875513,1.0,1.0,2.5972222222222223,0.0,0.0
17.849552731148,108.335515333471,0.0013679890560875513,1.0,1.0,2.625,0.0,0.0
17.849552731148,110.414075058969,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,112.492634784467,0.0013679890560875513,1.0,1.0,2.59375,0.0,0.0
17.849552731148,114.571194509966,0.0013679890560875513,1.0,1.0,2.6354166666666665,0.0,0.0
17.849552731148,116.649754235464,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,118.728313960962,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,120.80687368646,0.0013679890560875513,1.0,1.0,2.6284722222222223,0.0,0.0
17.849552731148,122.885433411959,0.0013679890560875513,1.0,1.0,2.5972222222222223,0.0,0.0
17.849552731148,124.963993137457,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,127.042552862955,0.0013679890560875513,1.0,1.0,2.6180555555555554,0.0,0.0
17.849552731148,129.121112588454,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,131.199672313952,0.0013679890560875513,1.0,1.0,2.6006944444444446,0.0,0.0
17.849552731148,133.27823203945,0.0013679890560875513,1.0,1.0,2.6354166666666665,0.0,0.0
17.849552731148,135.0,0.0013679890560875513,1.0,1.0,2.6319444444444446,0.0,0.0
19.82806026417,73.0,0.0013679890560875513,1.0,1.0,2.6666666666666665,0.0,0.0
19.82806026417,75.103196010623,0.0013679890560875513,1.0,1.0,2.6770833333333335,0.0,0.0
19.82806026417,77.206392021245,0.0013679890560875513,1.0,1.0,2.673611111111111,0.0,0.0
19.82806026417,79.309588031868,0.0013679890560875513,1.0,1.0,2.6597222222222223,0.0,0.0
