M,N,inclination_deg,phase_factor_F,Omega0_deg,u0_deg,total_satellites,feasible,constraint_violation,Q1_full_region,Q2_full_region,P1_space_time,P2_space_time,mean_multiplicity,worst_A1,worst_A2,max_gap_time_min,max_double_gap_time_min,min_availability1,min_availability2,mean_availability1,mean_availability2,std_availability1,std_mean_multiplicity,min_angular_margin_deg,worst_grid_latitude_deg,worst_grid_longitude_deg,worst_double_grid_latitude_deg,worst_double_grid_longitude_deg,sample_count,grid_point_count,simulation_duration_seconds,coverage_method,single_feasible,double_feasible,upper_reach_deg,geometric_prefilter_failed,generation_evaluated,seed,search_stage,scenario,refinement_iteration
46,43,52.493623333560784,44,2.475881041242519,2.076935632467904,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.856850395196839,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.917610146506583,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,57.04419065950956,False,8.0,20360710.0,main_ga,double,
46,43,52.62791240817593,1,3.846866865355163,1.9059953601081272,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8487327101383184,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.921618274282642,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,57.17847973412471,False,8.0,20360710.0,main_ga,double,
46,42,51.54291030817227,2,2.5195108650556732,3.585566796794433,1932,True,1.8999847996470365e-05,1.0,0.9861111111111112,1.0000000000000002,0.9999810001519991,3.8352190682474525,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999810001519992,0.0,1.881715421838249,,4.0,73.0,4.0,88.866710774157,288,731,86400.0,kdtree,True,True,56.093477634121044,False,8.0,20360710.0,main_ga,double,
46,42,52.63903151152569,44,2.8832930900358837,3.5457224599428336,1932,True,2.8499771997037016e-05,1.0,0.9791666666666666,1.0000000000000002,0.9999715002279985,3.757628438972488,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999715002279985,0.0,1.8780417817172832,,4.0,73.0,4.0,76.966677693539,288,731,86400.0,kdtree,True,True,57.18959883747446,False,8.0,20360710.0,main_ga,double,
46,42,52.005049236187865,45,2.5567159149024636,7.645949286377431,1932,True,4.749961995620389e-06,1.0,0.9965277777777778,1.0000000000000002,0.9999952500379999,3.808191784465724,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999952500380002,0.0,1.8843799916773007,,4.0,73.0,4.0,128.533487709551,288,731,86400.0,kdtree,True,True,56.55561656213664,False,8.0,20360710.0,main_ga,double,
46,42,52.13185238695677,3,2.3938642664120433,3.779443728612799,1932,True,6.649946799963669e-05,1.0,0.9513888888888888,1.0000000000000002,0.9999335005319959,3.79563763489892,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999335005319963,0.0,1.8712816047999044,,4.0,73.0,4.0,108.700099241854,288,731,86400.0,kdtree,True,True,56.68241971290555,False,8.0,20360710.0,main_ga,double,
46,44,51.51228092605742,2,5.099415412727432,6.013910359587355,2024,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.018691100471196,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9685615747751468,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.0628482520062,False,8.0,20360710.0,main_ga,double,
46,43,51.736757498048064,45,3.064806250511393,6.127708788205153,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9178256573947396,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9320351850078796,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.28732482399684,False,8.0,20360710.0,main_ga,double,
44,45,52.08959014642781,1,3.358978630046274,4.3146714337932925,1980,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.893999848001215,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9210053904039321,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.640157472376586,False,9.0,20360710.0,main_ga,double,
44,44,51.663641572186634,43,3.1304129500020834,7.675249849499542,1936,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.838249544003647,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.888445080177341,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.21420889813541,False,9.0,20360710.0,main_ga,double,
47,23,52.02412617506486,1,3.0580998119595537,6.828476254765953,1081,False,196.77377830977352,0.0,0.0,0.9360702614379091,0.6730268657850742,2.1300919592643264,0.8563611491108075,0.6224350205198363,15.0,40.0,0.6597222222222222,0.3368055555555556,0.936070261437909,0.6730268657850742,0.09852575036609956,1.0543507989839112,,11.914030132085,75.022065943101,4.0,73.0,288,731,86400.0,kdtree,False,False,56.574693501013634,False,9.0,20360710.0,main_ga,double,
46,42,52.01835303510428,45,3.112153456874056,6.310838842488872,1932,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8081110351117187,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.8846201101660263,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.56892036105306,False,9.0,20360710.0,main_ga,double,
44,43,52.10204047654681,42,6.565882207779477,3.820023594519011,1892,True,1.424988599618704e-05,1.0,0.9895833333333334,1.0000000000000002,0.9999857501139994,3.7190017479860153,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999857501139995,0.0,1.8333536427148653,,4.0,73.0,4.0,94.816727314466,288,731,86400.0,kdtree,True,True,56.65260780249559,False,9.0,20360710.0,main_ga,double,
44,43,52.10115573192276,0,1.176327680366006,2.2258575635574966,1892,True,7.124942999992001e-05,1.0,0.9548611111111112,1.0000000000000002,0.9999287505699956,3.7187689998480002,1.0000000000000004,0.9972640218878254,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999287505699959,0.0,1.83311308549806,,4.0,73.0,4.0,90.850049620927,288,731,86400.0,kdtree,True,True,56.651723057871536,False,9.0,20360710.0,main_ga,double,
46,42,51.528563446555275,2,3.192109975307841,7.538412288530476,1932,True,2.8499771997037016e-05,1.0,0.9791666666666666,1.0000000000000002,0.9999715002279985,3.835081319349444,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999715002279985,0.0,1.880252420145563,,4.0,73.0,7.957015066042,73.0,288,731,86400.0,kdtree,True,True,56.07913077250405,False,9.0,20360710.0,main_ga,double,
46,42,52.1025559376434,0,2.5319874633805055,7.027075972507276,1932,True,1.424988599618704e-05,1.0,0.9895833333333334,1.0000000000000002,0.9999857501139994,3.797846367229061,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999857501139995,0.0,1.8729344740097138,,4.0,73.0,4.0,92.833388467697,288,731,86400.0,kdtree,True,True,56.65312326359218,False,9.0,20360710.0,main_ga,double,
44,43,52.366113804285895,43,3.686518210834305,3.850627868113529,1892,True,1.424988599618704e-05,1.0,0.9895833333333334,1.0000000000000002,0.9999857501139994,3.697132922936616,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999857501139995,0.0,1.8311876306781885,,4.0,73.0,7.957015066042,88.981931073091,288,731,86400.0,kdtree,True,True,56.91668113023467,False,9.0,20360710.0,main_ga,double,
44,43,51.75751142551644,43,3.3907570400851217,6.406767186164158,1892,True,4.749961995620389e-06,1.0,0.9965277777777778,1.0000000000000002,0.9999952500379999,3.744490044079645,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.999995250038,0.0,1.8484939048218372,,4.0,73.0,5.978507533021,88.914619313326,288,731,86400.0,kdtree,True,True,56.30807875146522,False,9.0,20360710.0,main_ga,double,
47,42,51.531319634819084,2,3.062896365849596,7.251786481313482,1974,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9191793965648256,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.920690128234817,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.08188696076786,False,9.0,20360710.0,main_ga,double,
46,41,52.027143689777574,43,2.824157268469047,6.874602190791934,1886,False,20.00038949688402,1.0,0.75,1.0000000000000002,0.9996105031159755,3.7162657698738397,1.0000000000000004,0.9972640218878253,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9996105031159754,0.0,1.8384136961076338,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,False,56.57771101572635,False,9.0,20360710.0,main_ga,double,
46,42,52.233415816117756,1,4.126592702420849,3.9086803787112077,1932,True,1.8999847996470365e-05,1.0,0.9861111111111112,1.0000000000000002,0.9999810001519991,3.7868074555403552,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999810001519993,0.0,1.8690248320779852,,4.0,73.0,4.0,118.616793475702,288,731,86400.0,kdtree,True,True,56.78398314206653,False,9.0,20360710.0,main_ga,double,
44,21,52.537007877897906,41,2.6027149354220587,2.960819843170097,924,False,197.1027511779906,0.0,0.0,0.8619851041191675,0.5323092415260682,1.800867343061255,0.8385772913816694,0.4979480164158685,30.0,135.0,0.6145833333333334,0.1840277777777778,0.8619851041191675,0.5323092415260682,0.1359284934498915,0.8958197309173288,,7.957015066042,73.0,4.0,73.0,288,731,86400.0,kdtree,False,False,57.08757520384668,False,9.0,20360710.0,main_ga,double,
46,42,52.54383126022178,44,2.6561560561893,4.108927433874033,1932,True,1.8999847996470365e-05,1.0,0.9861111111111112,1.0000000000000002,0.9999810001519991,3.763223894208846,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999810001519993,0.0,1.8750284871855278,,4.0,73.0,4.0,80.933355387079,288,731,86400.0,kdtree,True,True,57.094398586170556,False,9.0,20360710.0,main_ga,double,
46,44,52.445942190656865,44,2.8192103384654548,3.552741315083676,2024,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9495744034047724,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9600335380528835,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.99650951660564,False,9.0,20360710.0,main_ga,double,
48,43,51.652300436750906,1,3.1764292825378577,7.763945679502248,2064,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.091916514667882,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,2.01301128212888,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.20286776269968,False,9.0,20360710.0,main_ga,double,
45,42,52.24203300201026,0,5.074107010504145,1.7368895749495765,1890,False,1.9445916932664424,1.0,0.9305555555555556,1.0000000000000002,0.9998527511779908,3.7029183766529865,1.0000000000000004,0.9958960328317378,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9998527511779911,0.0,1.8279119448488992,,4.0,73.0,4.0,74.98333884677,288,731,86400.0,kdtree,True,False,56.792600327959036,False,9.0,20360710.0,main_ga,double,
44,43,53.49188569300874,43,4.299195848711774,3.850627868113529,1892,False,0.9028585271317751,1.0,0.9409722222222222,1.0000000000000002,0.9999192506459951,3.6247957516339873,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999192506459953,0.0,1.8594695343501597,,4.0,73.0,7.957015066042,110.957086298591,288,731,86400.0,kdtree,True,False,58.04245301895752,False,9.0,20360710.0,main_ga,double,
46,42,51.86243127880146,2,2.3396250523175115,5.315952417851598,1932,True,2.3749809996864713e-05,1.0,0.9826388888888888,1.0000000000000002,0.9999762501899987,3.819249696002431,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.999976250189999,0.0,1.8884462117217884,,4.0,73.0,4.0,110.683438088624,288,731,86400.0,kdtree,True,True,56.412998604750236,False,9.0,20360710.0,main_ga,double,
47,42,52.13137054782733,45,3.469712852920316,7.947017785440087,1974,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8781729746162026,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9109004951762432,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.68193787377611,False,9.0,20360710.0,main_ga,double,
46,42,52.24673686291973,2,2.445841805723357,1.8085732697385408,1932,True,3.324973399732034e-05,1.0,0.9756944444444444,1.0000000000000002,0.9999667502659982,3.7861234610123113,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999667502659983,0.0,1.8680892285570976,,4.0,73.0,4.0,102.750082701545,288,731,86400.0,kdtree,True,True,56.79730418886851,False,9.0,20360710.0,main_ga,double,
44,42,51.758824863393826,2,2.5645487185359004,5.374113048830461,1848,False,34.93118255053959,1.0,0.6006944444444444,1.0000000000000002,0.99937300501596,3.659019227846176,1.0000000000000004,0.9958960328317378,0.0,5.0,1.0,0.9861111111111112,1.0000000000000004,0.9993730050159604,0.0,1.805475763727844,,4.0,73.0,7.957015066042,94.9751552255,288,731,86400.0,kdtree,True,False,56.3093921893426,False,9.0,20360710.0,main_ga,double,
44,43,52.17774571400611,43,1.8202919397310937,2.913734867942032,1892,False,2.2917664158686604,1.0,0.9270833333333334,1.0000000000000002,0.9999002507979939,3.712142802857576,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999002507979942,0.0,1.8309286177939317,,4.0,73.0,4.0,84.900033080618,288,731,86400.0,kdtree,True,False,56.728313039954884,False,10.0,20360710.0,main_ga,double,
44,43,52.1004079923533,0,1.301303311924304,2.3416562757181434,1892,False,1.9445441936464392,1.0,0.9305555555555556,1.0000000000000002,0.9999002507979939,3.7179662562699485,1.0000000000000004,0.9972640218878254,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999002507979942,0.0,1.8342425715592237,,4.0,73.0,4.0,92.833388467697,288,731,86400.0,kdtree,True,False,56.65097531830207,False,10.0,20360710.0,main_ga,double,
44,43,52.366113804285895,1,3.686518210834305,3.850627868113529,1892,True,2.3749809996864713e-05,1.0,0.9826388888888888,1.0000000000000002,0.9999762501899987,3.69751766985864,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999762501899988,0.0,1.8301850323165654,,4.0,73.0,7.957015066042,86.984189688955,288,731,86400.0,kdtree,True,True,56.91668113023467,False,10.0,20360710.0,main_ga,double,
46,41,51.75751142551644,43,3.3907570400851217,6.406767186164158,1886,False,19.305930802553572,1.0,0.7569444444444444,1.0000000000000002,0.9996247530019764,3.73409237726098,1.0000000000000004,0.9972640218878253,0.0,5.0,1.0,0.9895833333333334,1.0000000000000004,0.9996247530019764,0.0,1.8427815804489458,,4.0,73.0,5.978507533021,88.914619313326,288,731,86400.0,kdtree,True,False,56.30807875146522,False,10.0,20360710.0,main_ga,double,
47,43,52.10787442578864,45,5.950033214860667,4.640910608425955,2021,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9711249810001528,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9594299895827831,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.65844175173741,False,10.0,20360710.0,main_ga,double,
44,38,52.10076460278505,43,1.5415276480089148,2.286429789885404,1672,False,116.98650060799514,0.78125,0.0,0.9991592567259465,0.9740509575923397,3.2873584511323903,0.9917920656634751,0.9534883720930237,5.0,10.0,0.9791666666666666,0.9131944444444444,0.9991592567259466,0.9740509575923396,0.0038998489756494623,1.6212465730632462,,5.978507533021,73.0,4.0,92.833388467697,288,731,86400.0,kdtree,False,False,56.651331928733825,False,10.0,20360710.0,main_ga,double,
46,43,52.28619456774696,3,2.6209836332180654,3.9742145944309137,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8726867685058517,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.913756303806092,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.83676189369574,False,10.0,20360710.0,main_ga,double,
46,42,51.54942176297021,2,3.386017334335613,4.035743281973129,1932,True,1.424988599618704e-05,1.0,0.9895833333333334,1.0000000000000002,0.9999857501139994,3.8347345721234216,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999857501139995,0.0,1.881376738142629,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.09998908891899,False,10.0,20360710.0,main_ga,double,
46,42,51.539710943071114,1,3.2068891594241875,6.873439086981069,1932,True,9.499923996014736e-06,1.0,0.9930555555555556,1.0000000000000002,0.9999905000759995,3.835109819121446,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999905000759999,0.0,1.8803907611867725,,4.0,73.0,4.0,132.50016540309,288,731,86400.0,kdtree,True,True,56.09027826901989,False,10.0,20360710.0,main_ga,double,
44,43,52.18269798734396,43,1.4463863527216114,3.031277303860451,1892,True,4.2749657998109036e-05,1.0,0.9722222222222222,1.0000000000000002,0.9999572503419975,3.7121333029335752,1.0000000000000004,0.9972640218878254,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9999572503419978,0.0,1.830339485515829,,4.0,73.0,5.978507533021,112.786548283315,288,731,86400.0,kdtree,True,True,56.73326531329273,False,10.0,20360710.0,main_ga,double,
47,44,52.25006483828675,0,4.511987531190133,3.0172940265753097,2068,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.051632086943305,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9994566272395162,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.80063216423552,False,10.0,20360710.0,main_ga,double,
46,43,52.62791240817593,0,3.846866865355163,1.9059953601081272,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.849321705426356,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9207111858089627,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,57.17847973412471,False,10.0,20360710.0,main_ga,double,
44,42,52.17682105203918,43,1.8097880911381692,2.4756325591746844,1848,False,15.1392688858489,1.0,0.7986111111111112,1.0000000000000002,0.9996200030399761,3.6261114911080705,1.0000000000000004,0.9945280437756502,0.0,5.0,1.0,0.9895833333333334,1.0000000000000004,0.999620003039976,0.0,1.786918924923354,,4.0,73.0,7.957015066042,88.981931073091,288,731,86400.0,kdtree,True,False,56.72738837798796,False,10.0,20360710.0,main_ga,double,
45,43,52.10036230125202,0,1.3089400272626546,2.348732229568442,1935,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8029573263413883,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.8760050059530067,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.650929627200796,False,10.0,20360710.0,main_ga,double,
44,43,52.1532063703968,43,2.0583238032039906,2.8995330879620322,1892,True,2.8499771997037016e-05,1.0,0.9826388888888888,1.0000000000000002,0.9999715002279985,3.7139762881896936,1.0000000000000004,0.9972640218878253,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999715002279985,0.0,1.8312399206540095,,4.0,73.0,5.978507533021,73.0,288,731,86400.0,kdtree,True,True,56.70377369634558,False,10.0,20360710.0,main_ga,double,
46,43,52.06602143535674,2,1.6903946130003593,2.708886407252128,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8926413588691275,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9243529234502024,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.616588761305515,False,10.0,20360710.0,main_ga,double,
46,43,52.01835303510428,45,5.062395389952487,6.310838842488872,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.8977618179054563,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9285887892415252,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.56892036105306,False,10.0,20360710.0,main_ga,double,
46,42,51.92444027184657,0,1.7613833743016443,3.784480026272224,1932,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.815900972792216,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.886005043944061,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.47500759779535,False,10.0,20360710.0,main_ga,double,
44,43,52.09868130788884,43,3.9185035982959295,3.8481621346128883,1892,True,2.8499771997037016e-05,1.0,0.9791666666666666,1.0000000000000002,0.9999715002279985,3.719443494452043,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999715002279986,0.0,1.8356940866139329,,4.0,73.0,4.0,112.666776935393,288,731,86400.0,kdtree,True,True,56.649248633837615,False,10.0,20360710.0,main_ga,double,
36,42,52.170612729410685,2,4.000853773255728,3.8792924447007615,1512,False,169.22462095303234,0.2604166666666667,0.0,0.9954495364037091,0.935647514819882,2.9659570223438205,0.9808481532147747,0.9069767441860469,15.0,35.0,0.9444444444444444,0.8020833333333334,0.9954495364037093,0.9356475148198818,0.01112525468928277,1.4628628465936118,,5.978507533021,84.935964484994,4.0,134.48350424986,288,731,86400.0,kdtree,False,False,56.72118005535946,False,10.0,20360710.0,main_ga,double,
47,44,52.11160156855722,43,3.4755717918799682,5.152173781249857,2068,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.064746732026145,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,2.0055027772453924,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.662168894505996,False,10.0,20360710.0,main_ga,double,
46,43,51.2999436547383,2,1.9654529592162664,1.966475191874923,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9333247834017318,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.911531938145172,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,55.850510980687076,False,10.0,20360710.0,main_ga,double,
44,44,52.27461063306624,2,3.6946042895842934,5.009028731791826,1936,True,4.749961995620389e-06,1.0,0.9965277777777778,1.0000000000000002,0.9999952500379999,3.7909209226326186,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999952500380002,0.0,1.8716995805140715,,4.0,73.0,7.957015066042,128.936758755819,288,731,86400.0,kdtree,True,True,56.825177959015015,False,10.0,20360710.0,main_ga,double,
46,42,52.880888946861376,1,3.2838439716258927,6.36995504808492,1932,True,3.799969599771469e-05,1.0,0.9756944444444444,1.0000000000000002,0.9999620003039978,3.74313630490956,1.0000000000000004,0.9972640218878253,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.999962000303998,0.0,1.8881499620053668,,4.0,73.0,4.0,88.866710774157,288,731,86400.0,kdtree,True,True,57.43145627281015,False,10.0,20360710.0,main_ga,double,
46,42,51.54291030817227,2,2.5195108650556732,3.6549724485651898,1932,True,4.749961995620389e-06,1.0,0.9965277777777778,1.0000000000000002,0.9999952500379999,3.834611073111413,1.0000000000000004,0.9986320109439129,0.0,5.0,1.0,0.9965277777777778,1.0000000000000004,0.9999952500380002,0.0,1.8811424239217422,,4.0,73.0,4.0,118.616793475702,288,731,86400.0,kdtree,True,True,56.093477634121044,False,10.0,20360710.0,main_ga,double,
46,43,50.93492937363013,0,2.7432180837716142,5.364628647700519,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9413664690682473,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.889390744662279,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,55.48549669957891,False,11.0,20360710.0,main_ga,double,
47,43,52.10416618542028,43,6.341486071526571,4.119129181016557,2021,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.9722364721082233,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9605328842913048,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.65473351136906,False,11.0,20360710.0,main_ga,double,
46,43,52.00867373500917,43,2.100106487098847,2.5555310065064125,1978,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.899946800425596,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9296419715403768,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.559241060957945,False,11.0,20360710.0,main_ga,double,
44,42,51.98381239080047,42,3.9185035982959295,3.8481621346128883,1848,False,14.809070527435768,0.9861111111111112,0.8159722222222222,0.9999810001519991,0.9997482520139841,3.6451873385012914,0.9986320109439129,0.9986320109439129,5.0,5.0,0.9930555555555556,0.9895833333333334,0.9999810001519992,0.9997482520139843,0.00031400087173275476,1.8067076324484783,,7.957015066042,86.984189688955,4.0,78.950016540309,288,731,86400.0,kdtree,False,False,56.53437971674925,False,11.0,20360710.0,main_ga,double,
44,43,52.230216186630074,43,2.9959980557873265,3.243549418918531,1892,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.708665830673354,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.8286973802666169,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.78078351257885,False,11.0,20360710.0,main_ga,double,
53,44,52.15785710755968,43,3.3491117183606587,3.8897621812733476,2332,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.577714128286974,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,2.2573836946810903,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,56.708424433508455,False,11.0,20360710.0,main_ga,double,
44,43,51.312504892347555,43,2.004580678362189,2.088370933569936,1892,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,3.7613904088767276,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.8303597464158214,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,55.86307221829633,False,11.0,20360710.0,main_ga,double,
