M,N,total_satellites,distance_from_best,certification_priority,selected_for_search,inclination_deg,phase_factor_F,Omega0_deg,u0_deg,feasible,constraint_violation,Q1_full_region,Q2_full_region,P1_space_time,P2_space_time,mean_multiplicity,worst_A1,worst_A2,max_gap_time_min,max_double_gap_time_min,min_availability1,min_availability2,mean_availability1,mean_availability2,std_availability1,std_mean_multiplicity,min_angular_margin_deg,worst_grid_latitude_deg,worst_grid_longitude_deg,worst_double_grid_latitude_deg,worst_double_grid_longitude_deg,sample_count,grid_point_count,simulation_duration_seconds,coverage_method,single_feasible,double_feasible,upper_reach_deg,geometric_prefilter_failed,certification_status,best_seed
39,27,1053,796,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,50,1050,799,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,42,1050,799,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,35,1050,799,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
35,30,1050,799,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
42,25,1050,799,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
50,21,1050,799,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
55,19,1045,804,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,36,1044,805,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
36,29,1044,805,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
58,18,1044,805,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,40,1040,809,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
40,26,1040,809,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
52,20,1040,809,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,37,1036,813,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
37,28,1036,813,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,45,1035,814,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
45,23,1035,814,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,47,1034,815,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
47,22,1034,815,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,43,1032,817,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
43,24,1032,817,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,49,1029,820,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
49,21,1029,820,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,38,1026,823,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
38,27,1026,823,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
54,19,1026,823,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
57,18,1026,823,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,41,1025,824,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
41,25,1025,824,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
32,32,1024,825,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
31,33,1023,826,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
33,31,1023,826,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,34,1020,829,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
34,30,1020,829,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
51,20,1020,829,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
60,17,1020,829,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,35,1015,834,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
35,29,1015,834,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,39,1014,835,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
39,26,1014,835,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,46,1012,837,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,44,1012,837,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
44,23,1012,837,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
46,22,1012,837,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,48,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,42,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,36,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
36,28,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
42,24,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
48,21,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
56,18,1008,841,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
53,19,1007,842,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
59,17,1003,846,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,50,1000,849,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,40,1000,849,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
40,25,1000,849,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
50,20,1000,849,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,37,999,850,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
37,27,999,850,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
31,32,992,857,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
32,31,992,857,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,45,990,859,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,33,990,859,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
33,30,990,859,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
45,22,990,859,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
55,18,990,859,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,43,989,860,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
43,23,989,860,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,38,988,861,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
38,26,988,861,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
52,19,988,861,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,47,987,862,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
47,21,987,862,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,34,986,863,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
34,29,986,863,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
58,17,986,863,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,41,984,865,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
41,24,984,865,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,49,980,869,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,35,980,869,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
35,28,980,869,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
49,20,980,869,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,39,975,874,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
39,25,975,874,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,36,972,877,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
36,27,972,877,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
54,18,972,877,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
51,19,969,880,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
57,17,969,880,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,44,968,881,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
44,22,968,881,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,46,966,883,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,42,966,883,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
42,23,966,883,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
46,21,966,883,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,37,962,887,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
37,26,962,887,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
31,31,961,888,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,48,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,40,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,32,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
32,30,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
40,24,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
48,20,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
60,16,960,889,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,33,957,892,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
33,29,957,892,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
53,18,954,895,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,34,952,897,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
34,28,952,897,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
56,17,952,897,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
19,50,950,899,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,38,950,899,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
38,25,950,899,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
50,19,950,899,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,43,946,903,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
43,22,946,903,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,45,945,904,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,35,945,904,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
35,27,945,904,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
45,21,945,904,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
59,16,944,905,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,41,943,906,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
41,23,943,906,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,47,940,909,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
47,20,940,909,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,39,936,913,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,36,936,913,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
36,26,936,913,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
39,24,936,913,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
52,18,936,913,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
55,17,935,914,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
19,49,931,918,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
49,19,931,918,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,31,930,919,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
31,30,930,919,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,32,928,921,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
32,29,928,921,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
58,16,928,921,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,37,925,924,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
37,25,925,924,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,44,924,925,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,42,924,925,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,33,924,925,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
33,28,924,925,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
42,22,924,925,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
44,21,924,925,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,46,920,929,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,40,920,929,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
40,23,920,929,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
46,20,920,929,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,34,918,931,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
34,27,918,931,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
51,18,918,931,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
54,17,918,931,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
19,48,912,937,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,38,912,937,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
38,24,912,937,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
48,19,912,937,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
57,16,912,937,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,35,910,939,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
35,26,910,939,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,43,903,946,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
43,21,903,946,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,41,902,947,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
41,22,902,947,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
53,17,901,948,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
18,50,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,45,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,36,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,30,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
36,25,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
45,20,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
50,18,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
60,15,900,949,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,31,899,950,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
31,29,899,950,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,39,897,952,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
39,23,897,952,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,32,896,953,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
32,28,896,953,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
56,16,896,953,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
19,47,893,956,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
47,19,893,956,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,33,891,958,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
33,27,891,958,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,37,888,961,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
37,24,888,961,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
59,15,885,964,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,34,884,965,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
34,26,884,965,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
52,17,884,965,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
18,49,882,967,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,42,882,967,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
42,21,882,967,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
49,18,882,967,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,44,880,969,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,40,880,969,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
40,22,880,969,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
44,20,880,969,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
55,16,880,969,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
25,35,875,974,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
35,25,875,974,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
19,46,874,975,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,38,874,975,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
38,23,874,975,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
46,19,874,975,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
29,30,870,979,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
30,29,870,979,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
58,15,870,979,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
28,31,868,981,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
31,28,868,981,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
51,17,867,982,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
18,48,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
24,36,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
27,32,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
32,27,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
36,24,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
48,18,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
54,16,864,985,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
21,41,861,988,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
41,21,861,988,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
20,43,860,989,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
43,20,860,989,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
22,39,858,991,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
26,33,858,991,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
33,26,858,991,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
39,22,858,991,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
19,45,855,994,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
45,19,855,994,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
57,15,855,994,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
23,37,851,998,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
37,23,851,998,0,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_run_mode_limit,
