satellite_id,plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
90,1,44,50.331343634531606,12.594136750965014,354.1217706822206,28,550.0
91,1,45,50.331343634531606,12.594136750965014,1.9478576387423914,28,550.0
92,2,0,50.331343634531606,21.594136750965014,15.252205464829272,28,550.0
93,2,1,50.331343634531606,21.594136750965014,23.078292421351016,28,550.0
94,2,2,50.331343634531606,21.594136750965014,30.90437937787275,28,550.0
95,2,3,50.331343634531606,21.594136750965014,38.73046633439449,28,550.0
96,2,4,50.331343634531606,21.594136750965014,46.55655329091623,28,550.0
97,2,5,50.331343634531606,21.594136750965014,54.38264024743797,28,550.0
98,2,6,50.331343634531606,21.594136750965014,62.20872720395971,28,550.0
99,2,7,50.331343634531606,21.594136750965014,70.03481416048145,28,550.0
100,2,8,50.331343634531606,21.594136750965014,77.86090111700318,28,550.0
101,2,9,50.331343634531606,21.594136750965014,85.68698807352492,28,550.0
102,2,10,50.331343634531606,21.594136750965014,93.51307503004668,28,550.0
103,2,11,50.331343634531606,21.594136750965014,101.33916198656839,28,550.0
104,2,12,50.331343634531606,21.594136750965014,109.16524894309015,28,550.0
105,2,13,50.331343634531606,21.594136750965014,116.99133589961188,28,550.0
106,2,14,50.331343634531606,21.594136750965014,124.81742285613362,28,550.0
107,2,15,50.331343634531606,21.594136750965014,132.64350981265537,28,550.0
108,2,16,50.331343634531606,21.594136750965014,140.4695967691771,28,550.0
109,2,17,50.331343634531606,21.594136750965014,148.29568372569886,28,550.0
110,2,18,50.331343634531606,21.594136750965014,156.12177068222056,28,550.0
111,2,19,50.331343634531606,21.594136750965014,163.9478576387423,28,550.0
112,2,20,50.331343634531606,21.594136750965014,171.77394459526406,28,550.0
113,2,21,50.331343634531606,21.594136750965014,179.6000315517858,28,550.0
114,2,22,50.331343634531606,21.594136750965014,187.4261185083075,28,550.0
115,2,23,50.331343634531606,21.594136750965014,195.25220546482927,28,550.0
116,2,24,50.331343634531606,21.594136750965014,203.078292421351,28,550.0
117,2,25,50.331343634531606,21.594136750965014,210.90437937787277,28,550.0
118,2,26,50.331343634531606,21.594136750965014,218.7304663343945,28,550.0
119,2,27,50.331343634531606,21.594136750965014,226.5565532909162,28,550.0
120,2,28,50.331343634531606,21.594136750965014,234.38264024743796,28,550.0
121,2,29,50.331343634531606,21.594136750965014,242.20872720395968,28,550.0
122,2,30,50.331343634531606,21.594136750965014,250.03481416048146,28,550.0
123,2,31,50.331343634531606,21.594136750965014,257.86090111700315,28,550.0
124,2,32,50.331343634531606,21.594136750965014,265.6869880735249,28,550.0
125,2,33,50.331343634531606,21.594136750965014,273.5130750300467,28,550.0
126,2,34,50.331343634531606,21.594136750965014,281.33916198656846,28,550.0
127,2,35,50.331343634531606,21.594136750965014,289.16524894309015,28,550.0
128,2,36,50.331343634531606,21.594136750965014,296.99133589961184,28,550.0
129,2,37,50.331343634531606,21.594136750965014,304.81742285613365,28,550.0
130,2,38,50.331343634531606,21.594136750965014,312.64350981265534,28,550.0
131,2,39,50.331343634531606,21.594136750965014,320.4695967691771,28,550.0
132,2,40,50.331343634531606,21.594136750965014,328.29568372569884,28,550.0
133,2,41,50.331343634531606,21.594136750965014,336.1217706822206,28,550.0
134,2,42,50.331343634531606,21.594136750965014,343.94785763874233,28,550.0
135,2,43,50.331343634531606,21.594136750965014,351.773944595264,28,550.0
136,2,44,50.331343634531606,21.594136750965014,359.6000315517858,28,550.0
137,2,45,50.331343634531606,21.594136750965014,7.426118508307582,28,550.0
138,3,0,50.331343634531606,30.594136750965014,20.730466334394492,28,550.0
139,3,1,50.331343634531606,30.594136750965014,28.55655329091623,28,550.0
140,3,2,50.331343634531606,30.594136750965014,36.38264024743797,28,550.0
141,3,3,50.331343634531606,30.594136750965014,44.20872720395971,28,550.0
142,3,4,50.331343634531606,30.594136750965014,52.034814160481446,28,550.0
143,3,5,50.331343634531606,30.594136750965014,59.86090111700318,28,550.0
144,3,6,50.331343634531606,30.594136750965014,67.68698807352492,28,550.0
145,3,7,50.331343634531606,30.594136750965014,75.51307503004665,28,550.0
146,3,8,50.331343634531606,30.594136750965014,83.33916198656839,28,550.0
147,3,9,50.331343634531606,30.594136750965014,91.16524894309013,28,550.0
148,3,10,50.331343634531606,30.594136750965014,98.99133589961188,28,550.0
149,3,11,50.331343634531606,30.594136750965014,106.8174228561336,28,550.0
150,3,12,50.331343634531606,30.594136750965014,114.64350981265537,28,550.0
151,3,13,50.331343634531606,30.594136750965014,122.4695967691771,28,550.0
152,3,14,50.331343634531606,30.594136750965014,130.29568372569884,28,550.0
153,3,15,50.331343634531606,30.594136750965014,138.12177068222056,28,550.0
154,3,16,50.331343634531606,30.594136750965014,145.9478576387423,28,550.0
155,3,17,50.331343634531606,30.594136750965014,153.77394459526406,28,550.0
156,3,18,50.331343634531606,30.594136750965014,161.60003155178578,28,550.0
157,3,19,50.331343634531606,30.594136750965014,169.4261185083075,28,550.0
158,3,20,50.331343634531606,30.594136750965014,177.25220546482927,28,550.0
159,3,21,50.331343634531606,30.594136750965014,185.078292421351,28,550.0
160,3,22,50.331343634531606,30.594136750965014,192.90437937787271,28,550.0
161,3,23,50.331343634531606,30.594136750965014,200.7304663343945,28,550.0
162,3,24,50.331343634531606,30.594136750965014,208.5565532909162,28,550.0
163,3,25,50.331343634531606,30.594136750965014,216.38264024743796,28,550.0
164,3,26,50.331343634531606,30.594136750965014,224.2087272039597,28,550.0
165,3,27,50.331343634531606,30.594136750965014,232.03481416048146,28,550.0
166,3,28,50.331343634531606,30.594136750965014,239.8609011170032,28,550.0
167,3,29,50.331343634531606,30.594136750965014,247.68698807352493,28,550.0
168,3,30,50.331343634531606,30.594136750965014,255.51307503004668,28,550.0
169,3,31,50.331343634531606,30.594136750965014,263.3391619865684,28,550.0
170,3,32,50.331343634531606,30.594136750965014,271.16524894309015,28,550.0
171,3,33,50.331343634531606,30.594136750965014,278.9913358996119,28,550.0
172,3,34,50.331343634531606,30.594136750965014,286.81742285613365,28,550.0
173,3,35,50.331343634531606,30.594136750965014,294.6435098126554,28,550.0
174,3,36,50.331343634531606,30.594136750965014,302.4695967691771,28,550.0
175,3,37,50.331343634531606,30.594136750965014,310.29568372569884,28,550.0
176,3,38,50.331343634531606,30.594136750965014,318.1217706822206,28,550.0
177,3,39,50.331343634531606,30.594136750965014,325.94785763874233,28,550.0
178,3,40,50.331343634531606,30.594136750965014,333.7739445952641,28,550.0
179,3,41,50.331343634531606,30.594136750965014,341.6000315517858,28,550.0
180,3,42,50.331343634531606,30.594136750965014,349.4261185083076,28,550.0
181,3,43,50.331343634531606,30.594136750965014,357.2522054648293,28,550.0
182,3,44,50.331343634531606,30.594136750965014,5.078292421350966,28,550.0
183,3,45,50.331343634531606,30.594136750965014,12.904379377872772,28,550.0
184,4,0,50.331343634531606,39.59413675096501,26.20872720395971,28,550.0
185,4,1,50.331343634531606,39.59413675096501,34.034814160481446,28,550.0
186,4,2,50.331343634531606,39.59413675096501,41.86090111700319,28,550.0
187,4,3,50.331343634531606,39.59413675096501,49.68698807352493,28,550.0
188,4,4,50.331343634531606,39.59413675096501,57.51307503004667,28,550.0
189,4,5,50.331343634531606,39.59413675096501,65.3391619865684,28,550.0
190,4,6,50.331343634531606,39.59413675096501,73.16524894309013,28,550.0
191,4,7,50.331343634531606,39.59413675096501,80.99133589961187,28,550.0
192,4,8,50.331343634531606,39.59413675096501,88.81742285613362,28,550.0
193,4,9,50.331343634531606,39.59413675096501,96.64350981265535,28,550.0
194,4,10,50.331343634531606,39.59413675096501,104.4695967691771,28,550.0
195,4,11,50.331343634531606,39.59413675096501,112.29568372569882,28,550.0
196,4,12,50.331343634531606,39.59413675096501,120.1217706822206,28,550.0
197,4,13,50.331343634531606,39.59413675096501,127.94785763874233,28,550.0
198,4,14,50.331343634531606,39.59413675096501,135.77394459526406,28,550.0
199,4,15,50.331343634531606,39.59413675096501,143.6000315517858,28,550.0
200,4,16,50.331343634531606,39.59413675096501,151.42611850830752,28,550.0
201,4,17,50.331343634531606,39.59413675096501,159.2522054648293,28,550.0
202,4,18,50.331343634531606,39.59413675096501,167.078292421351,28,550.0
203,4,19,50.331343634531606,39.59413675096501,174.90437937787274,28,550.0
204,4,20,50.331343634531606,39.59413675096501,182.7304663343945,28,550.0
205,4,21,50.331343634531606,39.59413675096501,190.55655329091624,28,550.0
206,4,22,50.331343634531606,39.59413675096501,198.38264024743796,28,550.0
207,4,23,50.331343634531606,39.59413675096501,206.2087272039597,28,550.0
208,4,24,50.331343634531606,39.59413675096501,214.03481416048146,28,550.0
209,4,25,50.331343634531606,39.59413675096501,221.8609011170032,28,550.0
210,4,26,50.331343634531606,39.59413675096501,229.68698807352493,28,550.0
211,4,27,50.331343634531606,39.59413675096501,237.51307503004662,28,550.0
212,4,28,50.331343634531606,39.59413675096501,245.3391619865684,28,550.0
213,4,29,50.331343634531606,39.59413675096501,253.16524894309015,28,550.0
