ground_index,latitude_deg,longitude_deg,minimum_visible_satellites,mean_visible_satellites,maximum_visible_satellites,mean_minimum_slant_distance_km
1442,26.0,129.0,2,2.920138888888889,5,604.307892251646
1443,26.0,130.0,2,2.9097222222222223,5,604.2635566474291
1444,26.0,131.0,2,2.9270833333333335,5,604.1203271145213
1445,26.0,132.0,2,2.920138888888889,5,604.1607857086591
1446,26.0,133.0,2,2.9409722222222223,5,603.894170041794
1447,26.0,134.0,2,2.9375,5,603.9578180984907
1448,26.0,135.0,2,2.9340277777777777,5,604.2115240998693
1449,27.0,73.0,2,2.9895833333333335,5,598.9217291852378
1450,27.0,74.0,2,2.9930555555555554,5,598.8868269997907
1451,27.0,75.0,2,2.9722222222222223,5,598.8556695169722
1452,27.0,76.0,2,2.986111111111111,5,598.4438392810106
1453,27.0,77.0,2,2.986111111111111,5,598.3976621388694
1454,27.0,78.0,2,2.96875,5,598.5172203069002
1455,27.0,79.0,2,2.96875,5,598.7549443446804
1456,27.0,80.0,2,2.9791666666666665,5,598.8744703033522
1457,27.0,81.0,2,2.986111111111111,5,598.7801197752909
1458,27.0,82.0,2,2.9965277777777777,5,598.566987310051
1459,27.0,83.0,2,2.96875,5,598.5481623104623
1460,27.0,84.0,2,2.9756944444444446,5,598.4606280629383
1461,27.0,85.0,2,2.982638888888889,5,598.5318497080916
1462,27.0,86.0,2,2.9791666666666665,5,598.6551145006714
1463,27.0,87.0,2,2.9791666666666665,5,598.9561780910178
1464,27.0,88.0,2,2.9791666666666665,5,598.876226258415
1465,27.0,89.0,2,2.9756944444444446,5,598.753248655253
1466,27.0,90.0,2,2.9895833333333335,5,598.5155919379428
1467,27.0,91.0,2,2.9756944444444446,5,598.5324571687493
1468,27.0,92.0,2,2.96875,5,598.5130159962375
1469,27.0,93.0,2,2.982638888888889,5,598.744082968372
1470,27.0,94.0,2,2.9791666666666665,5,598.9114604450701
1471,27.0,95.0,2,2.982638888888889,5,598.7202527111294
1472,27.0,96.0,2,2.9756944444444446,5,598.6408695014039
1473,27.0,97.0,2,2.9930555555555554,5,598.6148342123164
1474,27.0,98.0,2,2.9791666666666665,5,598.6417699998971
1475,27.0,99.0,2,2.9756944444444446,5,598.802101687118
1476,27.0,100.0,2,2.9965277777777777,5,598.7378489924504
1477,27.0,101.0,2,2.9756944444444446,5,598.7018552147526
1478,27.0,102.0,2,2.9930555555555554,5,598.8173969038279
1479,27.0,103.0,2,2.9791666666666665,5,598.7523868525303
1480,27.0,104.0,2,2.986111111111111,5,598.5128911449245
1481,27.0,105.0,2,2.9791666666666665,5,598.5332693199101
1482,27.0,106.0,2,2.9756944444444446,5,598.6292076471345
1483,27.0,107.0,2,2.9618055555555554,5,598.6621040306069
1484,27.0,108.0,2,2.9756944444444446,5,598.807653841777
1485,27.0,109.0,2,2.986111111111111,5,598.7490874430022
1486,27.0,110.0,2,2.986111111111111,5,598.7552024018227
1487,27.0,111.0,2,2.9722222222222223,5,598.6569148991755
1488,27.0,112.0,2,2.96875,5,598.6370846834592
1489,27.0,113.0,2,2.9652777777777777,5,598.475075286693
1490,27.0,114.0,2,2.9756944444444446,5,598.525540295505
1491,27.0,115.0,2,2.9965277777777777,5,598.6022293957226
1492,27.0,116.0,2,2.9930555555555554,5,598.8011852880438
1493,27.0,117.0,2,2.9756944444444446,5,598.8132762298073
1494,27.0,118.0,2,2.986111111111111,5,598.7968212863794
1495,27.0,119.0,2,2.9618055555555554,5,598.4431673313529
1496,27.0,120.0,2,2.982638888888889,5,598.3280868587391
1497,27.0,121.0,2,2.982638888888889,5,598.5774156678925
1498,27.0,122.0,2,2.9756944444444446,5,598.9364247295684
1499,27.0,123.0,2,2.9791666666666665,5,598.9310571855335
1500,27.0,124.0,2,2.9756944444444446,5,598.8677955942919
1501,27.0,125.0,2,2.9895833333333335,5,598.5854744799669
1502,27.0,126.0,2,2.9791666666666665,5,598.5226852543758
1503,27.0,127.0,2,2.986111111111111,5,598.464554186977
1504,27.0,128.0,2,2.9895833333333335,5,598.6145267064094
1505,27.0,129.0,2,2.9652777777777777,5,598.8114894886962
1506,27.0,130.0,2,2.9895833333333335,5,599.1007090311819
1507,27.0,131.0,2,2.986111111111111,5,598.7918255004107
1508,27.0,132.0,2,2.9756944444444446,5,598.4946637826231
1509,27.0,133.0,2,2.9791666666666665,5,598.268291174501
1510,27.0,134.0,2,2.986111111111111,5,598.3739580917763
1511,27.0,135.0,2,2.9652777777777777,5,598.7138272260319
1512,28.0,73.0,2,3.0381944444444446,6,613.1898920740683
1513,28.0,74.0,2,3.045138888888889,6,613.2834800355836
1514,28.0,75.0,2,3.0277777777777777,6,613.1557063081912
1515,28.0,76.0,2,3.0208333333333335,6,612.8623881106429
1516,28.0,77.0,2,3.017361111111111,6,612.8334561705561
1517,28.0,78.0,2,3.0277777777777777,6,612.8711140028331
1518,28.0,79.0,2,3.0277777777777777,6,612.800126517075
1519,28.0,80.0,2,3.045138888888889,6,613.2114172568172
1520,28.0,81.0,2,3.0347222222222223,6,613.2102794818697
1521,28.0,82.0,2,3.0416666666666665,6,612.8718592151174
1522,28.0,83.0,2,3.0347222222222223,6,612.7531441553958
1523,28.0,84.0,2,3.045138888888889,6,612.81881902979
1524,28.0,85.0,2,3.0416666666666665,6,612.674265407666
1525,28.0,86.0,2,3.0347222222222223,6,612.8811422755969
1526,28.0,87.0,2,3.0034722222222223,6,613.2453258692615
1527,28.0,88.0,2,3.0381944444444446,6,613.3335243469087
1528,28.0,89.0,2,3.048611111111111,6,613.2386469335396
1529,28.0,90.0,2,3.0381944444444446,6,612.8962680307391
1530,28.0,91.0,2,3.03125,6,612.7022563184921
1531,28.0,92.0,2,3.045138888888889,6,612.9049403223312
1532,28.0,93.0,2,3.0381944444444446,6,613.3288650300226
1533,28.0,94.0,2,3.0590277777777777,6,613.2760677315509
1534,28.0,95.0,2,3.0520833333333335,5,613.1312903021737
1535,28.0,96.0,2,3.0555555555555554,6,613.1714900422696
1536,28.0,97.0,2,3.0590277777777777,6,612.9587986327596
1537,28.0,98.0,2,3.0243055555555554,6,613.0182780713266
1538,28.0,99.0,2,3.013888888888889,6,613.3128316512957
1539,28.0,100.0,2,3.0416666666666665,6,613.2985167974421
1540,28.0,101.0,2,3.0277777777777777,6,613.1767080662287
1541,28.0,102.0,2,3.03125,6,613.1167513934967
1542,28.0,103.0,2,3.0416666666666665,6,613.0183353754877
1543,28.0,104.0,2,3.0347222222222223,6,612.9316044681145
1544,28.0,105.0,2,3.0520833333333335,6,613.0503405167079
1545,28.0,106.0,2,3.045138888888889,6,613.0493518798339
1546,28.0,107.0,2,3.0694444444444446,6,613.0899661077177
1547,28.0,108.0,2,3.0729166666666665,6,613.2075378797365
1548,28.0,109.0,2,3.0381944444444446,6,613.0166105733673
1549,28.0,110.0,2,3.0,6,612.8523613511579
1550,28.0,111.0,2,3.013888888888889,6,612.9837784353331
1551,28.0,112.0,2,3.045138888888889,6,613.0821179909129
1552,28.0,113.0,2,3.0381944444444446,6,612.7688090030651
1553,28.0,114.0,2,3.013888888888889,6,612.6640996709549
1554,28.0,115.0,2,3.0277777777777777,6,612.901736625401
1555,28.0,116.0,2,3.0590277777777777,6,613.0571555432614
1556,28.0,117.0,2,3.0625,6,613.2093598711173
1557,28.0,118.0,2,3.0555555555555554,5,613.1313699640418
1558,28.0,119.0,2,3.048611111111111,6,612.8488338915881
1559,28.0,120.0,2,3.048611111111111,6,612.6846823409193
1560,28.0,121.0,2,3.0243055555555554,6,612.8434676062116
1561,28.0,122.0,2,3.0347222222222223,6,613.1015667063451
1562,28.0,123.0,2,3.0347222222222223,6,613.4122429503957
1563,28.0,124.0,2,3.0347222222222223,5,613.4349107982713
1564,28.0,125.0,2,3.0243055555555554,6,613.138808146327
1565,28.0,126.0,2,3.0277777777777777,6,612.8850881290434
1566,28.0,127.0,2,3.0347222222222223,6,612.9411222294316
1567,28.0,128.0,2,3.0590277777777777,6,613.1100809436098
1568,28.0,129.0,2,3.0520833333333335,6,613.2631096653703
1569,28.0,130.0,2,3.048611111111111,6,613.5397900874797
1570,28.0,131.0,2,3.0625,6,613.4477366452134
1571,28.0,132.0,2,3.0347222222222223,6,612.8681944186094
1572,28.0,133.0,2,3.03125,6,612.6451690248264
1573,28.0,134.0,2,3.0381944444444446,6,612.7402737291641
1574,28.0,135.0,2,3.0520833333333335,6,613.2115384077508
1575,29.0,73.0,2,3.0902777777777777,5,610.8031396095927
1576,29.0,74.0,2,3.0902777777777777,5,610.8666447086889
1577,29.0,75.0,2,3.1215277777777777,5,610.5678078301248
1578,29.0,76.0,2,3.0972222222222223,5,610.3052366896367
1579,29.0,77.0,2,3.09375,5,610.2718084534459
1580,29.0,78.0,2,3.0902777777777777,5,610.3540951366758
1581,29.0,79.0,2,3.0833333333333335,5,610.5365871462977
1582,29.0,80.0,2,3.107638888888889,5,610.7483661693313
1583,29.0,81.0,2,3.107638888888889,5,610.6849825384763
1584,29.0,82.0,2,3.1041666666666665,5,610.3441062313001
1585,29.0,83.0,2,3.1215277777777777,5,610.2308926858086
1586,29.0,84.0,2,3.0902777777777777,5,610.4502688684723
1587,29.0,85.0,2,3.0694444444444446,5,610.3621390856692
1588,29.0,86.0,2,3.0729166666666665,5,610.4074387938118
1589,29.0,87.0,2,3.1041666666666665,5,610.6666009624784
1590,29.0,88.0,2,3.107638888888889,5,610.7668529262164
1591,29.0,89.0,2,3.107638888888889,5,610.670626494425
1592,29.0,90.0,2,3.079861111111111,5,610.5082381290443
1593,29.0,91.0,2,3.09375,5,610.3399600864092
1594,29.0,92.0,2,3.0972222222222223,5,610.4621665607597
1595,29.0,93.0,2,3.111111111111111,5,610.7578316908658
1596,29.0,94.0,2,3.1215277777777777,5,610.6628688010612
1597,29.0,95.0,2,3.1180555555555554,5,610.5812311839022
1598,29.0,96.0,2,3.09375,5,610.7184707027425
1599,29.0,97.0,2,3.079861111111111,5,610.5996319737226
1600,29.0,98.0,2,3.0902777777777777,5,610.6013653142228
1601,29.0,99.0,2,3.1180555555555554,5,610.6884682372236
1602,29.0,100.0,2,3.1006944444444446,5,610.7212270088271
1603,29.0,101.0,2,3.1006944444444446,5,610.5642985934059
1604,29.0,102.0,2,3.1006944444444446,5,610.6107693048614
1605,29.0,103.0,2,3.0833333333333335,5,610.6595548032108
1606,29.0,104.0,2,3.0972222222222223,5,610.4946586449769
1607,29.0,105.0,2,3.1006944444444446,5,610.4732380686605
1608,29.0,106.0,2,3.1145833333333335,5,610.5391938853141
1609,29.0,107.0,2,3.1215277777777777,5,610.5654172341194
1610,29.0,108.0,2,3.1006944444444446,5,610.7883393561905
1611,29.0,109.0,2,3.0868055555555554,5,610.6817953842517
1612,29.0,110.0,2,3.09375,5,610.3872325608347
1613,29.0,111.0,2,3.1041666666666665,5,610.3793738041404
1614,29.0,112.0,2,3.107638888888889,5,610.5411147319819
1615,29.0,113.0,2,3.0972222222222223,5,610.1818237264656
1616,29.0,114.0,2,3.0902777777777777,5,610.2876961586641
1617,29.0,115.0,2,3.0868055555555554,5,610.5899570313355
1618,29.0,116.0,2,3.1041666666666665,5,610.6769347811335
1619,29.0,117.0,2,3.107638888888889,5,610.6552060300119
1620,29.0,118.0,2,3.1354166666666665,5,610.5761869510318
1621,29.0,119.0,2,3.1041666666666665,5,610.296311270118
1622,29.0,120.0,2,3.0868055555555554,5,610.2993589041972
1623,29.0,121.0,2,3.0902777777777777,5,610.5072416649065
1624,29.0,122.0,2,3.1041666666666665,5,610.6383762146731
1625,29.0,123.0,2,3.107638888888889,5,610.7909202621141
1626,29.0,124.0,2,3.1319444444444446,5,610.8836464571715
1627,29.0,125.0,2,3.1041666666666665,5,610.5609956608137
1628,29.0,126.0,2,3.1006944444444446,5,610.4376932625329
1629,29.0,127.0,2,3.1006944444444446,5,610.6185069024441
1630,29.0,128.0,2,3.0833333333333335,5,610.6727831060068
1631,29.0,129.0,2,3.111111111111111,5,610.6480085070557
1632,29.0,130.0,2,3.125,5,610.8868375151773
1633,29.0,131.0,2,3.111111111111111,5,610.8775729992525
1634,29.0,132.0,2,3.1006944444444446,5,610.4387295881825
1635,29.0,133.0,2,3.079861111111111,5,610.3475335590706
1636,29.0,134.0,2,3.0902777777777777,5,610.4054039195074
1637,29.0,135.0,2,3.0972222222222223,5,610.6690218659475
1638,30.0,73.0,2,3.173611111111111,5,595.8924303549903
1639,30.0,74.0,2,3.1631944444444446,5,595.9885169526908
1640,30.0,75.0,2,3.15625,5,596.0378406682748
1641,30.0,76.0,2,3.1944444444444446,5,595.7110545632233
1642,30.0,77.0,2,3.173611111111111,5,595.6034662166142
1643,30.0,78.0,2,3.1597222222222223,5,595.6193971323532
1644,30.0,79.0,2,3.1597222222222223,5,595.6233472095947
1645,30.0,80.0,2,3.15625,5,596.004639870536
1646,30.0,81.0,2,3.1666666666666665,5,596.075161704858
1647,30.0,82.0,2,3.1944444444444446,5,595.863036205362
1648,30.0,83.0,2,3.1597222222222223,5,595.7961496253081
1649,30.0,84.0,2,3.1597222222222223,5,595.6787987859299
1650,30.0,85.0,2,3.1493055555555554,5,595.5129226206416
1651,30.0,86.0,2,3.15625,5,595.7348736548944
1652,30.0,87.0,2,3.1631944444444446,5,596.0725637759709
1653,30.0,88.0,2,3.2083333333333335,5,596.134013559006
1654,30.0,89.0,2,3.1770833333333335,5,596.017846686163
1655,30.0,90.0,2,3.170138888888889,5,595.6832396801517
1656,30.0,91.0,2,3.1597222222222223,5,595.4994049202562
1657,30.0,92.0,2,3.1458333333333335,5,595.5938066920794
1658,30.0,93.0,2,3.1666666666666665,5,596.0002814577105
1659,30.0,94.0,2,3.1979166666666665,5,596.0659609009767
1660,30.0,95.0,2,3.1909722222222223,5,595.9362720916683
1661,30.0,96.0,2,3.1875,5,595.8344079191037
1662,30.0,97.0,2,3.1354166666666665,5,595.5870760259916
1663,30.0,98.0,2,3.1354166666666665,5,595.6484475649265
1664,30.0,99.0,2,3.1493055555555554,5,595.8908578396212
1665,30.0,100.0,2,3.1840277777777777,5,595.9134432307978
1666,30.0,101.0,2,3.1944444444444446,5,595.8977425367804
1667,30.0,102.0,2,3.1666666666666665,5,595.9352621757881
1668,30.0,103.0,2,3.1493055555555554,5,595.7319001891491
1669,30.0,104.0,2,3.170138888888889,5,595.6974632716685
1670,30.0,105.0,2,3.173611111111111,5,595.7571766422702
1671,30.0,106.0,2,3.1944444444444446,5,595.8277595472674
1672,30.0,107.0,2,3.1909722222222223,5,595.9133527293769
1673,30.0,108.0,2,3.170138888888889,5,596.0247749743739
1674,30.0,109.0,2,3.1631944444444446,5,595.8676552731322
1675,30.0,110.0,2,3.1493055555555554,5,595.7488637508254
1676,30.0,111.0,2,3.138888888888889,5,595.7798827853205
1677,30.0,112.0,2,3.1666666666666665,5,595.8725781478342
1678,30.0,113.0,2,3.15625,5,595.7145364436279
1679,30.0,114.0,2,3.170138888888889,5,595.6865738573102
1680,30.0,115.0,2,3.1770833333333335,5,595.776455670931
1681,30.0,116.0,2,3.15625,5,595.9665020576889
1682,30.0,117.0,2,3.1805555555555554,5,596.0045628547227
1683,30.0,118.0,2,3.1666666666666665,5,595.8901928137692
1684,30.0,119.0,2,3.1909722222222223,5,595.6296070445095
1685,30.0,120.0,2,3.1770833333333335,5,595.5546507255225
1686,30.0,121.0,2,3.15625,5,595.6464684803258
1687,30.0,122.0,2,3.1527777777777777,5,595.9765420126834
1688,30.0,123.0,2,3.15625,5,596.132831909973
1689,30.0,124.0,2,3.1909722222222223,5,596.0469087285309
1690,30.0,125.0,2,3.1493055555555554,5,595.7858890599936
1691,30.0,126.0,2,3.1458333333333335,5,595.5943701072031
1692,30.0,127.0,2,3.1527777777777777,5,595.5437645869799
1693,30.0,128.0,2,3.1597222222222223,5,595.760330045752
1694,30.0,129.0,2,3.1979166666666665,5,595.9017214478349
1695,30.0,130.0,2,3.1944444444444446,5,596.1225446604628
1696,30.0,131.0,2,3.1805555555555554,5,596.0290654687363
1697,30.0,132.0,2,3.1527777777777777,5,595.6461943474159
1698,30.0,133.0,2,3.1666666666666665,5,595.3881854100517
1699,30.0,134.0,2,3.173611111111111,5,595.5789363992018
1700,30.0,135.0,2,3.1631944444444446,5,595.9998743149506
1701,31.0,73.0,2,3.267361111111111,6,601.2075656539349
1702,31.0,74.0,2,3.2743055555555554,6,601.1182909496943
1703,31.0,75.0,2,3.2222222222222223,5,601.0887162040962
1704,31.0,76.0,2,3.2395833333333335,6,600.808640458991
1705,31.0,77.0,2,3.25,6,600.6568253022368
1706,31.0,78.0,2,3.232638888888889,5,600.7761436211962
1707,31.0,79.0,2,3.25,5,601.1033635777609
1708,31.0,80.0,2,3.2430555555555554,6,601.2181797466617
1709,31.0,81.0,2,3.2395833333333335,6,601.1054254051518
1710,31.0,82.0,2,3.2395833333333335,6,601.0674370493164
1711,31.0,83.0,2,3.236111111111111,5,600.93625883018
1712,31.0,84.0,2,3.2534722222222223,6,600.8292824087135
1713,31.0,85.0,2,3.267361111111111,6,600.9930756968882
1714,31.0,86.0,2,3.2569444444444446,6,601.0885313670552
1715,31.0,87.0,2,3.2534722222222223,6,601.1225589894525
1716,31.0,88.0,2,3.2534722222222223,6,601.1646469123158
1717,31.0,89.0,2,3.2534722222222223,6,601.0072255486161
1718,31.0,90.0,2,3.2430555555555554,5,600.7391849047197
1719,31.0,91.0,2,3.2291666666666665,5,600.8563882071522
1720,31.0,92.0,2,3.2291666666666665,6,600.8736407095521
1721,31.0,93.0,2,3.2395833333333335,6,600.8655708431803
1722,31.0,94.0,2,3.2569444444444446,6,601.0633288720554
1723,31.0,95.0,2,3.2430555555555554,5,600.936269912772
1724,31.0,96.0,2,3.232638888888889,6,600.7803507848348
1725,31.0,97.0,2,3.2430555555555554,6,600.8143127497062
1726,31.0,98.0,2,3.2569444444444446,5,600.8425985354385
1727,31.0,99.0,2,3.2430555555555554,6,600.7007339700986
1728,31.0,100.0,2,3.2604166666666665,6,600.74240623028
1729,31.0,101.0,2,3.2395833333333335,6,600.9419373445221
1730,31.0,102.0,2,3.236111111111111,5,601.0188103150044
1731,31.0,103.0,2,3.236111111111111,5,601.0442052908213
1732,31.0,104.0,2,3.2152777777777777,6,600.9448065085852
1733,31.0,105.0,2,3.2430555555555554,6,600.7150736249024
1734,31.0,106.0,2,3.2534722222222223,6,600.7082265446345
1735,31.0,107.0,2,3.25,6,600.9298625169309
1736,31.0,108.0,2,3.2430555555555554,6,601.1290498572861
1737,31.0,109.0,2,3.2291666666666665,5,601.2148935563594
1738,31.0,110.0,2,3.2256944444444446,5,601.1736055801194
1739,31.0,111.0,2,3.2604166666666665,5,600.8789631979446
1740,31.0,112.0,2,3.2708333333333335,5,600.8227015158454
1741,31.0,113.0,2,3.2395833333333335,6,600.8833753857102
1742,31.0,114.0,2,3.2291666666666665,5,601.0122749698659
1743,31.0,115.0,2,3.2152777777777777,5,601.1681447789738
1744,31.0,116.0,2,3.236111111111111,6,601.2669845776702
1745,31.0,117.0,2,3.2777777777777777,6,601.0200413914077
1746,31.0,118.0,2,3.28125,5,600.7929058432644
1747,31.0,119.0,2,3.263888888888889,6,600.6645599957969
1748,31.0,120.0,2,3.2152777777777777,6,600.7718144963967
1749,31.0,121.0,2,3.2291666666666665,5,601.0299879934566
1750,31.0,122.0,2,3.2430555555555554,5,601.2092647424352
1751,31.0,123.0,2,3.2465277777777777,6,601.1147181107899
1752,31.0,124.0,2,3.2743055555555554,6,600.8644698710476
1753,31.0,125.0,2,3.2430555555555554,5,600.7010681584468
1754,31.0,126.0,2,3.2222222222222223,5,600.7422992039476
1755,31.0,127.0,2,3.2256944444444446,5,600.7321275108318
1756,31.0,128.0,2,3.232638888888889,6,600.7988375775186
1757,31.0,129.0,2,3.2604166666666665,6,600.8697005295548
1758,31.0,130.0,2,3.267361111111111,5,600.9474389779172
1759,31.0,131.0,2,3.2534722222222223,6,600.8224226480061
1760,31.0,132.0,2,3.2222222222222223,6,600.8352829170689
1761,31.0,133.0,2,3.21875,5,600.6952966604154
1762,31.0,134.0,2,3.2256944444444446,5,600.7358661983849
1763,31.0,135.0,2,3.2395833333333335,6,600.988417897552
1764,32.0,73.0,2,3.3125,6,613.7909059967169
1765,32.0,74.0,2,3.3333333333333335,6,614.016669505604
1766,32.0,75.0,2,3.3541666666666665,6,613.9830762827228
1767,32.0,76.0,2,3.3333333333333335,6,613.6956661001361
1768,32.0,77.0,2,3.2916666666666665,6,613.5747213898946
1769,32.0,78.0,2,3.329861111111111,6,613.7314130786517
1770,32.0,79.0,2,3.3333333333333335,6,614.1496194002748
1771,32.0,80.0,2,3.3333333333333335,6,613.9964342061284
1772,32.0,81.0,2,3.3090277777777777,6,613.8469521354976
1773,32.0,82.0,2,3.34375,6,613.9296707910742
1774,32.0,83.0,2,3.3472222222222223,6,613.9148566110489
1775,32.0,84.0,2,3.3159722222222223,6,613.8235003194077
1776,32.0,85.0,2,3.3020833333333335,6,613.8854547544549
1777,32.0,86.0,2,3.3333333333333335,6,613.9370237361452
1778,32.0,87.0,2,3.3368055555555554,6,613.9559332488548
1779,32.0,88.0,2,3.3333333333333335,6,613.9757409883673
1780,32.0,89.0,2,3.3368055555555554,6,613.8194163501792
1781,32.0,90.0,2,3.326388888888889,6,613.7161641608781
1782,32.0,91.0,2,3.3194444444444446,6,613.6623551446378
1783,32.0,92.0,2,3.298611111111111,6,613.6698554704947
1784,32.0,93.0,2,3.3090277777777777,6,613.7688538839578
1785,32.0,94.0,2,3.3506944444444446,6,613.9390100113716
1786,32.0,95.0,2,3.3368055555555554,6,613.7557625179704
1787,32.0,96.0,2,3.3159722222222223,6,613.4766248050156
1788,32.0,97.0,2,3.3090277777777777,6,613.4967380658122
1789,32.0,98.0,2,3.3194444444444446,6,613.7431359851646
1790,32.0,99.0,2,3.329861111111111,6,613.5592209940381
1791,32.0,100.0,2,3.3055555555555554,6,613.5117292002298
1792,32.0,101.0,2,3.3333333333333335,6,613.7266924293007
1793,32.0,102.0,2,3.361111111111111,6,613.9433788273675
1794,32.0,103.0,2,3.3125,6,613.9051089504111
1795,32.0,104.0,2,3.295138888888889,6,613.7104977935869
1796,32.0,105.0,2,3.3090277777777777,6,613.5293024722837
1797,32.0,106.0,2,3.326388888888889,6,613.6725180049261
1798,32.0,107.0,2,3.3472222222222223,6,613.8689140750519
1799,32.0,108.0,2,3.3368055555555554,6,613.8353101628488
1800,32.0,109.0,2,3.326388888888889,6,613.9079981372079
1801,32.0,110.0,2,3.3090277777777777,6,614.0523178581086
1802,32.0,111.0,2,3.3159722222222223,6,613.8948967968036
1803,32.0,112.0,2,3.3090277777777777,6,613.8959110876481
1804,32.0,113.0,2,3.3402777777777777,6,613.9200656567848
1805,32.0,114.0,2,3.3368055555555554,6,613.9499985638118
1806,32.0,115.0,2,3.3159722222222223,6,613.8000705484747
1807,32.0,116.0,2,3.3194444444444446,6,613.9505099752764
1808,32.0,117.0,2,3.326388888888889,6,614.0304093230835
1809,32.0,118.0,2,3.3333333333333335,6,613.8310084408793
1810,32.0,119.0,2,3.3229166666666665,6,613.60606182531
1811,32.0,120.0,2,3.326388888888889,6,613.6243562072773
1812,32.0,121.0,2,3.3333333333333335,6,613.8461741632448
1813,32.0,122.0,2,3.3333333333333335,6,614.1382211133719
1814,32.0,123.0,2,3.326388888888889,6,613.9066359610993
1815,32.0,124.0,2,3.2916666666666665,6,613.5266053415876
1816,32.0,125.0,2,3.2881944444444446,6,613.5845939420506
1817,32.0,126.0,2,3.326388888888889,6,613.6571470215256
1818,32.0,127.0,2,3.3368055555555554,6,613.440002407347
1819,32.0,128.0,2,3.326388888888889,6,613.524480938008
1820,32.0,129.0,2,3.326388888888889,6,613.768550512881
1821,32.0,130.0,2,3.3368055555555554,6,613.8066535978628
1822,32.0,131.0,2,3.3125,6,613.7064477398468
1823,32.0,132.0,2,3.3020833333333335,6,613.5993629857372
1824,32.0,133.0,2,3.3125,6,613.4249062494653
1825,32.0,134.0,2,3.3368055555555554,6,613.5416539045041
1826,32.0,135.0,2,3.3368055555555554,6,613.7422420282275
1827,33.0,73.0,2,3.4166666666666665,5,595.4496207224387
1828,33.0,74.0,2,3.4166666666666665,5,595.5427335062476
1829,33.0,75.0,2,3.4097222222222223,5,595.3798328615409
1830,33.0,76.0,2,3.4131944444444446,5,595.0714397885434
1831,33.0,77.0,2,3.4340277777777777,5,594.9170786883958
1832,33.0,78.0,2,3.4027777777777777,5,595.158256304099
1833,33.0,79.0,2,3.420138888888889,5,595.5382868445909
1834,33.0,80.0,2,3.392361111111111,5,595.4425454620222
1835,33.0,81.0,2,3.451388888888889,5,595.1798668621909
1836,33.0,82.0,2,3.4340277777777777,5,595.2447741794766
1837,33.0,83.0,2,3.4027777777777777,5,595.1411065026027
1838,33.0,84.0,2,3.392361111111111,5,595.1491605322138
1839,33.0,85.0,2,3.423611111111111,5,595.2998544989729
1840,33.0,86.0,2,3.423611111111111,5,595.3887997832148
1841,33.0,87.0,2,3.4097222222222223,5,595.3265763995214
1842,33.0,88.0,2,3.392361111111111,5,595.2757799534575
1843,33.0,89.0,2,3.4131944444444446,5,595.2109771303582
1844,33.0,90.0,2,3.4027777777777777,5,595.1825618417423
1845,33.0,91.0,2,3.420138888888889,5,595.1770167586817
1846,33.0,92.0,2,3.4270833333333335,5,595.2029235258942
1847,33.0,93.0,2,3.4270833333333335,5,595.120962425859
1848,33.0,94.0,2,3.4166666666666665,5,595.3754364693052
1849,33.0,95.0,2,3.4027777777777777,5,595.330534679695
1850,33.0,96.0,2,3.4131944444444446,5,595.178304511515
1851,33.0,97.0,2,3.4166666666666665,5,595.1718745558953
1852,33.0,98.0,2,3.4166666666666665,5,595.3012400731328
1853,33.0,99.0,2,3.3958333333333335,5,594.9831742376821
1854,33.0,100.0,2,3.3958333333333335,5,594.9780280892758
1855,33.0,101.0,2,3.4097222222222223,5,595.2835421167373
1856,33.0,102.0,2,3.4131944444444446,5,595.4531908889024
1857,33.0,103.0,2,3.423611111111111,5,595.4368059987793
1858,33.0,104.0,2,3.4305555555555554,5,595.2473832367106
1859,33.0,105.0,2,3.4305555555555554,5,594.9710019686331
1860,33.0,106.0,2,3.392361111111111,5,594.9941469184245
1861,33.0,107.0,2,3.4027777777777777,5,595.2472170095981
1862,33.0,108.0,2,3.4131944444444446,5,595.3902078233423
1863,33.0,109.0,2,3.423611111111111,5,595.4628458565339
1864,33.0,110.0,2,3.4270833333333335,5,595.4960583729269
1865,33.0,111.0,2,3.4097222222222223,5,595.1346422362461
1866,33.0,112.0,2,3.40625,5,594.9378538263651
1867,33.0,113.0,2,3.4027777777777777,5,595.1325105078762
1868,33.0,114.0,2,3.4097222222222223,5,595.3192332380181
1869,33.0,115.0,2,3.423611111111111,5,595.3343465015897
1870,33.0,116.0,2,3.4340277777777777,5,595.4556586644353
1871,33.0,117.0,2,3.420138888888889,5,595.3908817906705
1872,33.0,118.0,2,3.388888888888889,5,595.0682036420937
1873,33.0,119.0,2,3.4097222222222223,5,595.0598807314806
1874,33.0,120.0,2,3.420138888888889,5,595.1682704171317
1875,33.0,121.0,2,3.420138888888889,5,595.3922308160293
1876,33.0,122.0,2,3.4097222222222223,5,595.6101204732822
1877,33.0,123.0,2,3.4166666666666665,5,595.348716953709
1878,33.0,124.0,2,3.4340277777777777,5,594.9628303784197
1879,33.0,125.0,2,3.388888888888889,5,595.0022588961161
1880,33.0,126.0,2,3.4131944444444446,5,595.1752363687666
1881,33.0,127.0,2,3.4270833333333335,5,595.0841233994656
1882,33.0,128.0,2,3.40625,5,595.2411270432162
1883,33.0,129.0,2,3.4166666666666665,5,595.4089925026842
1884,33.0,130.0,2,3.3993055555555554,5,595.272391634617
1885,33.0,131.0,2,3.4270833333333335,5,595.1588651114985
