plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
5,39,50.331343634531606,48.59413675096501,336.9043793778727,28,550.0
5,40,50.331343634531606,48.59413675096501,344.7304663343945,28,550.0
5,41,50.331343634531606,48.59413675096501,352.5565532909162,28,550.0
5,42,50.331343634531606,48.59413675096501,0.382640247437962,28,550.0
5,43,50.331343634531606,48.59413675096501,8.208727203959711,28,550.0
5,44,50.331343634531606,48.59413675096501,16.034814160481403,28,550.0
5,45,50.331343634531606,48.59413675096501,23.86090111700321,28,550.0
6,0,50.331343634531606,57.59413675096501,37.16524894309015,28,550.0
6,1,50.331343634531606,57.59413675096501,44.99133589961189,28,550.0
6,2,50.331343634531606,57.59413675096501,52.817422856133625,28,550.0
6,3,50.331343634531606,57.59413675096501,60.64350981265536,28,550.0
6,4,50.331343634531606,57.59413675096501,68.4695967691771,28,550.0
6,5,50.331343634531606,57.59413675096501,76.29568372569885,28,550.0
6,6,50.331343634531606,57.59413675096501,84.12177068222059,28,550.0
6,7,50.331343634531606,57.59413675096501,91.94785763874232,28,550.0
6,8,50.331343634531606,57.59413675096501,99.77394459526406,28,550.0
6,9,50.331343634531606,57.59413675096501,107.60003155178579,28,550.0
6,10,50.331343634531606,57.59413675096501,115.42611850830757,28,550.0
6,11,50.331343634531606,57.59413675096501,123.25220546482927,28,550.0
6,12,50.331343634531606,57.59413675096501,131.07829242135102,28,550.0
6,13,50.331343634531606,57.59413675096501,138.90437937787274,28,550.0
6,14,50.331343634531606,57.59413675096501,146.7304663343945,28,550.0
6,15,50.331343634531606,57.59413675096501,154.5565532909162,28,550.0
6,16,50.331343634531606,57.59413675096501,162.382640247438,28,550.0
6,17,50.331343634531606,57.59413675096501,170.20872720395974,28,550.0
6,18,50.331343634531606,57.59413675096501,178.03481416048146,28,550.0
6,19,50.331343634531606,57.59413675096501,185.86090111700315,28,550.0
6,20,50.331343634531606,57.59413675096501,193.68698807352493,28,550.0
6,21,50.331343634531606,57.59413675096501,201.51307503004668,28,550.0
6,22,50.331343634531606,57.59413675096501,209.3391619865684,28,550.0
6,23,50.331343634531606,57.59413675096501,217.16524894309015,28,550.0
6,24,50.331343634531606,57.59413675096501,224.99133589961187,28,550.0
6,25,50.331343634531606,57.59413675096501,232.81742285613362,28,550.0
6,26,50.331343634531606,57.59413675096501,240.6435098126554,28,550.0
6,27,50.331343634531606,57.59413675096501,248.4695967691771,28,550.0
6,28,50.331343634531606,57.59413675096501,256.29568372569884,28,550.0
6,29,50.331343634531606,57.59413675096501,264.1217706822206,28,550.0
6,30,50.331343634531606,57.59413675096501,271.94785763874233,28,550.0
6,31,50.331343634531606,57.59413675096501,279.773944595264,28,550.0
6,32,50.331343634531606,57.59413675096501,287.6000315517858,28,550.0
6,33,50.331343634531606,57.59413675096501,295.4261185083076,28,550.0
6,34,50.331343634531606,57.59413675096501,303.25220546482933,28,550.0
6,35,50.331343634531606,57.59413675096501,311.078292421351,28,550.0
